filename,label
2025879.pcap,malware_ddos
2025934.pcap,malware_ddos
202833.pcap,benign_benign
203243.pcap,benign_benign
203521.pcap,benign_benign
203623.pcap,malware_port-scan
2043720.pcap,malware_ddos
204507.pcap,benign_benign
204687.pcap,benign_benign
2046917.pcap,malware_ddos
2047091.pcap,malware_ddos
2048666.pcap,malware_port-scan
2054430.pcap,malware_port-scan
205517.pcap,benign_benign
2056067.pcap,malware_port-scan
2056255.pcap,malware_port-scan
2057876.pcap,malware_port-scan
2059328.pcap,malware_ddos
2061070.pcap,malware_ddos
206742.pcap,benign_benign
2068402.pcap,malware_port-scan
2069335.pcap,malware_port-scan
2070091.pcap,malware_ddos
207250.pcap,benign_benign
207315.pcap,benign_benign
207365.pcap,benign_benign
2074098.pcap,malware_ddos
2075232.pcap,malware_ddos
207632.pcap,benign_benign
207636.pcap,malware_port-scan
2077152.pcap,malware_port-scan
207717.pcap,benign_benign
207737.pcap,benign_benign
2080619.pcap,malware_ddos
2080865.pcap,malware_port-scan
2081112.pcap,malware_port-scan
208525.pcap,benign_benign
2086094.pcap,malware_port-scan
208783.pcap,benign_benign
208807.pcap,benign_benign
2089566.pcap,malware_port-scan
2089742.pcap,malware_ddos
208990.pcap,benign_benign
209101.pcap,benign_benign
209103.pcap,benign_benign
209152.pcap,benign_benign
2091535.pcap,malware_port-scan
2091713.pcap,malware_ddos
209475.pcap,benign_benign
209477.pcap,benign_benign
209556.pcap,benign_benign
209917.pcap,benign_benign
209939.pcap,benign_benign
2101251.pcap,malware_port-scan
2102205.pcap,malware_ddos
210568.pcap,benign_benign
2105733.pcap,malware_ddos
2106218.pcap,malware_port-scan
2108802.pcap,malware_port-scan
211057.pcap,benign_benign
2111739.pcap,malware_ddos
211252.pcap,malware_ddos
211305.pcap,malware_ddos
2114663.pcap,malware_ddos
2114872.pcap,malware_port-scan
211526.pcap,benign_benign
2115714.pcap,malware_ddos
211659.pcap,benign_benign
211945.pcap,benign_benign
211965.pcap,benign_benign
212179.pcap,benign_benign
212468.pcap,benign_benign
2125098.pcap,malware_port-scan
2126669.pcap,malware_ddos
2129612.pcap,malware_port-scan
2129692.pcap,malware_port-scan
2131587.pcap,malware_port-scan
213514.pcap,benign_benign
2135294.pcap,malware_ddos
2138314.pcap,malware_ddos
2139587.pcap,malware_ddos
2141045.pcap,malware_ddos
2141162.pcap,malware_port-scan
2141763.pcap,malware_port-scan
214215.pcap,benign_benign
2142811.pcap,malware_port-scan
2143776.pcap,malware_ddos
214449.pcap,benign_benign
2144703.pcap,malware_port-scan
2145120.pcap,malware_ddos
2145242.pcap,malware_ddos
21462.pcap,benign_benign
2153258.pcap,malware_port-scan
21538.pcap,benign_benign
2153826.pcap,malware_ddos
215481.pcap,benign_benign
21549.pcap,benign_benign
2156611.pcap,malware_port-scan
215953.pcap,benign_benign
2161349.pcap,malware_port-scan
216170.pcap,benign_benign
2161940.pcap,malware_port-scan
216283.pcap,malware_port-scan
2163922.pcap,malware_ddos
216507.pcap,benign_benign
216655.pcap,benign_benign
2166553.pcap,malware_port-scan
216810.pcap,benign_benign
2168187.pcap,malware_port-scan
2169787.pcap,malware_ddos
217402.pcap,benign_benign
217404.pcap,benign_benign
2177412.pcap,malware_port-scan
2178380.pcap,malware_port-scan
2181600.pcap,malware_port-scan
2182084.pcap,malware_port-scan
218259.pcap,benign_benign
2184980.pcap,malware_ddos
219188.pcap,benign_benign
2192284.pcap,malware_ddos
219555.pcap,benign_benign
2197837.pcap,malware_port-scan
219799.pcap,benign_benign
2201890.pcap,malware_port-scan
2203630.pcap,malware_port-scan
220619.pcap,benign_benign
2206582.pcap,malware_ddos
220851.pcap,benign_benign
220891.pcap,benign_benign
2209484.pcap,malware_ddos
2210152.pcap,malware_port-scan
221144.pcap,benign_benign
2211612.pcap,malware_ddos
221325.pcap,benign_benign
22141.pcap,malware_port-scan
2214110.pcap,malware_port-scan
2214609.pcap,malware_port-scan
2215275.pcap,malware_port-scan
221715.pcap,benign_benign
222237.pcap,benign_benign
2223514.pcap,malware_port-scan
2227805.pcap,malware_ddos
222789.pcap,benign_benign
2229441.pcap,malware_ddos
2229866.pcap,malware_port-scan
2231560.pcap,malware_ddos
223196.pcap,benign_benign
2233495.pcap,malware_port-scan
2233878.pcap,malware_port-scan
2234242.pcap,malware_port-scan
223465.pcap,benign_benign
2238235.pcap,malware_port-scan
223990.pcap,benign_benign
2239963.pcap,malware_port-scan
2240176.pcap,malware_ddos
2245243.pcap,malware_ddos
2245662.pcap,malware_port-scan
2245666.pcap,malware_ddos
2246073.pcap,malware_ddos
224827.pcap,benign_benign
224841.pcap,malware_port-scan
2249935.pcap,malware_ddos
2253271.pcap,malware_port-scan
2254207.pcap,malware_port-scan
2256880.pcap,malware_port-scan
225773.pcap,benign_benign
2258193.pcap,malware_port-scan
2258245.pcap,malware_port-scan
225958.pcap,benign_benign
2259976.pcap,malware_ddos
225999.pcap,malware_port-scan
2260386.pcap,malware_port-scan
2261200.pcap,malware_port-scan
2261374.pcap,malware_port-scan
2262020.pcap,malware_ddos
22649.pcap,benign_benign
226512.pcap,malware_port-scan
226611.pcap,benign_benign
2268069.pcap,malware_port-scan
2268209.pcap,malware_ddos
2271965.pcap,malware_ddos
227225.pcap,benign_benign
227296.pcap,benign_benign
2274445.pcap,malware_port-scan
2277260.pcap,malware_port-scan
227834.pcap,benign_benign
2278983.pcap,malware_port-scan
227949.pcap,benign_benign
228329.pcap,benign_benign
2283997.pcap,malware_port-scan
2284341.pcap,malware_port-scan
228578.pcap,benign_benign
2287052.pcap,malware_ddos
2288629.pcap,malware_ddos
2289221.pcap,malware_ddos
22898.pcap,benign_benign
2290356.pcap,malware_ddos
2291575.pcap,malware_port-scan
229226.pcap,benign_benign
229302.pcap,benign_benign
229304.pcap,benign_benign
2293256.pcap,malware_port-scan
2293514.pcap,malware_port-scan
2296061.pcap,malware_ddos
2296291.pcap,malware_ddos
2296366.pcap,malware_port-scan
2298361.pcap,malware_ddos
2299709.pcap,malware_port-scan
230063.pcap,benign_benign
2301721.pcap,malware_ddos
2302834.pcap,malware_port-scan
2303016.pcap,malware_port-scan
2305512.pcap,malware_ddos
2305672.pcap,malware_ddos
2306205.pcap,malware_port-scan
2309027.pcap,malware_port-scan
230951.pcap,malware_ddos
2309868.pcap,malware_port-scan
2309994.pcap,malware_ddos
231052.pcap,benign_benign
231117.pcap,benign_benign
2311216.pcap,malware_ddos
2313028.pcap,malware_ddos
231367.pcap,benign_benign
2313988.pcap,malware_ddos
2314949.pcap,malware_ddos
2315038.pcap,malware_ddos
231543.pcap,benign_benign
2316020.pcap,malware_port-scan
2318021.pcap,malware_ddos
2318357.pcap,malware_port-scan
2319118.pcap,malware_port-scan
2319253.pcap,malware_ddos
232073.pcap,benign_benign
2323327.pcap,malware_ddos
2323435.pcap,malware_port-scan
2324443.pcap,malware_port-scan
232527.pcap,benign_benign
232581.pcap,benign_benign
2328480.pcap,malware_ddos
2328663.pcap,malware_ddos
2329638.pcap,malware_port-scan
23297.pcap,malware_port-scan
2331415.pcap,malware_ddos
2331581.pcap,malware_ddos
2332955.pcap,malware_ddos
233653.pcap,benign_benign
2336791.pcap,malware_port-scan
2340062.pcap,malware_port-scan
2340858.pcap,malware_ddos
2343481.pcap,malware_ddos
2343850.pcap,malware_port-scan
23478.pcap,malware_port-scan
234797.pcap,benign_benign
2348128.pcap,malware_ddos
23493.pcap,benign_benign
235035.pcap,benign_benign
2352651.pcap,malware_ddos
235404.pcap,benign_benign
2354323.pcap,malware_ddos
2360392.pcap,malware_ddos
236050.pcap,benign_benign
236085.pcap,benign_benign
236229.pcap,benign_benign
236287.pcap,malware_ddos
2363186.pcap,malware_ddos
2363775.pcap,malware_ddos
2365143.pcap,malware_port-scan
236559.pcap,benign_benign
236619.pcap,malware_port-scan
2367106.pcap,malware_port-scan
2368866.pcap,malware_port-scan
2369141.pcap,malware_ddos
237061.pcap,malware_ddos
2374622.pcap,malware_port-scan
2378561.pcap,malware_ddos
2379184.pcap,malware_port-scan
2380231.pcap,malware_port-scan
2381185.pcap,malware_port-scan
238145.pcap,benign_benign
238237.pcap,benign_benign
2382530.pcap,malware_port-scan
2383219.pcap,malware_ddos
2383702.pcap,malware_port-scan
2385321.pcap,malware_port-scan
238743.pcap,malware_ddos
238748.pcap,benign_benign
2387776.pcap,malware_port-scan
2387831.pcap,malware_port-scan
238837.pcap,benign_benign
2389907.pcap,malware_ddos
2390105.pcap,malware_port-scan
239268.pcap,malware_ddos
239317.pcap,malware_port-scan
2393457.pcap,malware_ddos
2394002.pcap,malware_ddos
2394165.pcap,malware_ddos
239424.pcap,benign_benign
23945.pcap,benign_benign
2394668.pcap,malware_port-scan
239469.pcap,benign_benign
239631.pcap,benign_benign
2398793.pcap,malware_ddos
240179.pcap,malware_port-scan
2403032.pcap,malware_ddos
2406651.pcap,malware_port-scan
240946.pcap,benign_benign
240978.pcap,benign_benign
241243.pcap,benign_benign
241327.pcap,benign_benign
2417360.pcap,malware_port-scan
2419309.pcap,malware_ddos
242148.pcap,benign_benign
2423529.pcap,malware_port-scan
242749.pcap,malware_port-scan
242955.pcap,malware_port-scan
243119.pcap,benign_benign
2431632.pcap,malware_port-scan
2431805.pcap,malware_port-scan
2431966.pcap,malware_port-scan
2432895.pcap,malware_port-scan
2440882.pcap,malware_port-scan
2443453.pcap,malware_port-scan
244547.pcap,benign_benign
244825.pcap,malware_port-scan
2448660.pcap,malware_port-scan
244872.pcap,benign_benign
2451083.pcap,malware_port-scan
2451416.pcap,malware_port-scan
245249.pcap,benign_benign
2452956.pcap,malware_port-scan
245486.pcap,benign_benign
2460215.pcap,malware_port-scan
2460448.pcap,malware_ddos
246056.pcap,benign_benign
2460725.pcap,malware_ddos
2461352.pcap,malware_port-scan
246336.pcap,benign_benign
2472480.pcap,malware_port-scan
247375.pcap,benign_benign
247555.pcap,benign_benign
2476483.pcap,malware_port-scan
2480828.pcap,malware_port-scan
248363.pcap,malware_ddos
248604.pcap,benign_benign
248624.pcap,benign_benign
248993.pcap,benign_benign
2491783.pcap,malware_port-scan
2492000.pcap,malware_port-scan
2492891.pcap,malware_port-scan
2499810.pcap,malware_port-scan
250343.pcap,benign_benign
2511470.pcap,malware_port-scan
251261.pcap,benign_benign
251266.pcap,benign_benign
2520686.pcap,malware_port-scan
252201.pcap,malware_ddos
25221.pcap,benign_benign
252314.pcap,benign_benign
252590.pcap,benign_benign
2528179.pcap,malware_port-scan
25301.pcap,benign_benign
2530334.pcap,malware_port-scan
253673.pcap,benign_benign
254044.pcap,benign_benign
2541007.pcap,malware_ddos
254533.pcap,benign_benign
2546863.pcap,malware_ddos
254821.pcap,benign_benign
2550505.pcap,malware_ddos
2551722.pcap,malware_port-scan
2555159.pcap,malware_port-scan
255682.pcap,benign_benign
255707.pcap,benign_benign
255758.pcap,benign_benign
2557896.pcap,malware_port-scan
2560306.pcap,malware_port-scan
2564118.pcap,malware_ddos
2569698.pcap,malware_port-scan
257176.pcap,benign_benign
2571890.pcap,malware_port-scan
257293.pcap,benign_benign
2574310.pcap,malware_port-scan
2574873.pcap,malware_ddos
25749.pcap,benign_benign
257916.pcap,benign_benign
2580035.pcap,malware_port-scan
2582016.pcap,malware_ddos
258303.pcap,benign_benign
258307.pcap,benign_benign
2583394.pcap,malware_ddos
2584070.pcap,malware_ddos
2584554.pcap,malware_ddos
2585240.pcap,malware_ddos
2585978.pcap,malware_ddos
2590202.pcap,malware_ddos
2591393.pcap,malware_port-scan
2591810.pcap,malware_ddos
2591954.pcap,malware_ddos
2592625.pcap,malware_port-scan
2593669.pcap,malware_port-scan
259497.pcap,benign_benign
2595306.pcap,malware_ddos
2596794.pcap,malware_ddos
2598102.pcap,malware_port-scan
259823.pcap,benign_benign
2600818.pcap,malware_port-scan
2602145.pcap,malware_port-scan
2602259.pcap,malware_port-scan
260389.pcap,benign_benign
2604159.pcap,malware_ddos
2605555.pcap,malware_port-scan
2605620.pcap,malware_ddos
2605686.pcap,malware_ddos
2614955.pcap,malware_port-scan
2618041.pcap,malware_port-scan
2619329.pcap,malware_port-scan
262187.pcap,benign_benign
2622523.pcap,malware_port-scan
2623380.pcap,malware_port-scan
262344.pcap,benign_benign
262407.pcap,benign_benign
262720.pcap,benign_benign
262848.pcap,benign_benign
2629366.pcap,malware_port-scan
263708.pcap,benign_benign
2639440.pcap,malware_port-scan
263991.pcap,benign_benign
264169.pcap,benign_benign
2642016.pcap,malware_port-scan
264286.pcap,benign_benign
2642895.pcap,malware_port-scan
2643000.pcap,malware_port-scan
2644079.pcap,malware_port-scan
2646826.pcap,malware_ddos
2646891.pcap,malware_port-scan
2647096.pcap,malware_ddos
2650258.pcap,malware_ddos
2650474.pcap,malware_port-scan
2652291.pcap,malware_ddos
2652686.pcap,malware_port-scan
2654647.pcap,malware_ddos
265616.pcap,benign_benign
2656439.pcap,malware_ddos
265687.pcap,benign_benign
2657419.pcap,malware_port-scan
2662090.pcap,malware_ddos
266270.pcap,benign_benign
266310.pcap,benign_benign
266325.pcap,benign_benign
2664081.pcap,malware_ddos
267359.pcap,benign_benign
267381.pcap,benign_benign
2673886.pcap,malware_port-scan
2674667.pcap,malware_port-scan
2679394.pcap,malware_port-scan
268058.pcap,malware_port-scan
268175.pcap,benign_benign
26864.pcap,benign_benign
268909.pcap,benign_benign
268943.pcap,benign_benign
2689799.pcap,malware_port-scan
2689840.pcap,malware_ddos
2690921.pcap,malware_port-scan
2695713.pcap,malware_port-scan
2696801.pcap,malware_ddos
2698136.pcap,malware_port-scan
2699265.pcap,malware_port-scan
2699902.pcap,malware_port-scan
270029.pcap,benign_benign
2701360.pcap,malware_port-scan
270232.pcap,benign_benign
2709976.pcap,malware_port-scan
271001.pcap,benign_benign
2710207.pcap,malware_ddos
2710715.pcap,malware_port-scan
271104.pcap,benign_benign
27116.pcap,benign_benign
2712675.pcap,malware_port-scan
2712806.pcap,malware_port-scan
271350.pcap,benign_benign
2714358.pcap,malware_ddos
2715288.pcap,malware_ddos
271535.pcap,benign_benign
2715417.pcap,malware_port-scan
2715470.pcap,malware_ddos
2717903.pcap,malware_port-scan
271826.pcap,benign_benign
271918.pcap,malware_port-scan
2721052.pcap,malware_port-scan
272168.pcap,benign_benign
2724502.pcap,malware_port-scan
272476.pcap,benign_benign
272621.pcap,benign_benign
2727098.pcap,malware_ddos
2731016.pcap,malware_port-scan
273377.pcap,benign_benign
2734874.pcap,malware_port-scan
2742608.pcap,malware_port-scan
274326.pcap,malware_port-scan
2744285.pcap,malware_port-scan
2744826.pcap,malware_port-scan
2744913.pcap,malware_port-scan
2745320.pcap,malware_port-scan
274633.pcap,malware_port-scan
274679.pcap,benign_benign
2747974.pcap,malware_ddos
2748246.pcap,malware_ddos
2748806.pcap,malware_ddos
2750490.pcap,malware_port-scan
27562.pcap,benign_benign
275634.pcap,benign_benign
2759912.pcap,malware_port-scan
276124.pcap,benign_benign
27636.pcap,benign_benign
276404.pcap,benign_benign
2766293.pcap,malware_port-scan
2769393.pcap,malware_ddos
277059.pcap,benign_benign
2773505.pcap,malware_ddos
2774461.pcap,malware_port-scan
2775820.pcap,malware_port-scan
2777888.pcap,malware_port-scan
278160.pcap,malware_port-scan
278606.pcap,malware_port-scan
278667.pcap,benign_benign
2787977.pcap,malware_ddos
2788040.pcap,malware_ddos
2788666.pcap,malware_port-scan
2789968.pcap,malware_port-scan
279019.pcap,benign_benign
279054.pcap,benign_benign
2791581.pcap,malware_port-scan
2796657.pcap,malware_ddos
2797619.pcap,malware_port-scan
2797849.pcap,malware_ddos
279815.pcap,benign_benign
279839.pcap,benign_benign
2800723.pcap,malware_port-scan
2800891.pcap,malware_ddos
280303.pcap,benign_benign
280500.pcap,benign_benign
2805444.pcap,malware_port-scan
280864.pcap,benign_benign
2808923.pcap,malware_port-scan
2810196.pcap,malware_ddos
2812425.pcap,malware_ddos
281442.pcap,benign_benign
281481.pcap,benign_benign
2815105.pcap,malware_port-scan
2816844.pcap,malware_port-scan
2818158.pcap,malware_ddos
281845.pcap,benign_benign
281875.pcap,benign_benign
282191.pcap,malware_port-scan
2823664.pcap,malware_port-scan
2824750.pcap,malware_port-scan
282527.pcap,benign_benign
2825564.pcap,malware_ddos
282613.pcap,benign_benign
2827457.pcap,malware_port-scan
2828332.pcap,malware_ddos
282942.pcap,benign_benign
282975.pcap,malware_port-scan
2831241.pcap,malware_port-scan
2831317.pcap,malware_ddos
283235.pcap,benign_benign
2832818.pcap,malware_ddos
2835962.pcap,malware_port-scan
2836160.pcap,malware_port-scan
283661.pcap,benign_benign
283965.pcap,benign_benign
284074.pcap,benign_benign
2841737.pcap,malware_port-scan
284233.pcap,malware_port-scan
284318.pcap,benign_benign
284616.pcap,benign_benign
2847327.pcap,malware_ddos
284955.pcap,benign_benign
285217.pcap,benign_benign
2854152.pcap,malware_ddos
286162.pcap,benign_benign
2865524.pcap,malware_ddos
286618.pcap,benign_benign
286705.pcap,benign_benign
2869971.pcap,malware_port-scan
2870432.pcap,malware_ddos
2870949.pcap,malware_port-scan
287207.pcap,benign_benign
2872731.pcap,malware_port-scan
2873010.pcap,malware_port-scan
2877141.pcap,malware_ddos
2877416.pcap,malware_ddos
2877482.pcap,malware_port-scan
2877610.pcap,malware_port-scan
2877837.pcap,malware_port-scan
28781.pcap,benign_benign
287827.pcap,benign_benign
28796.pcap,benign_benign
288046.pcap,benign_benign
2882144.pcap,malware_port-scan
2884284.pcap,malware_port-scan
2892942.pcap,malware_port-scan
2894544.pcap,malware_port-scan
2894605.pcap,malware_port-scan
2897231.pcap,malware_ddos
2901109.pcap,malware_port-scan
290260.pcap,benign_benign
2905271.pcap,malware_ddos
2905787.pcap,malware_ddos
290580.pcap,benign_benign
2906453.pcap,malware_port-scan
290827.pcap,benign_benign
29085.pcap,benign_benign
290882.pcap,benign_benign
2909066.pcap,malware_port-scan
2910862.pcap,malware_ddos
2910864.pcap,malware_port-scan
291100.pcap,benign_benign
291300.pcap,benign_benign
291348.pcap,malware_port-scan
2913786.pcap,malware_ddos
2913911.pcap,malware_ddos
291426.pcap,benign_benign
2914613.pcap,malware_ddos
2915151.pcap,malware_port-scan
291705.pcap,malware_port-scan
291886.pcap,benign_benign
292252.pcap,benign_benign
2922935.pcap,malware_port-scan
292365.pcap,benign_benign
2924047.pcap,malware_ddos
2924062.pcap,malware_ddos
292515.pcap,malware_port-scan
2925941.pcap,malware_ddos
292618.pcap,benign_benign
2926798.pcap,malware_port-scan
2927361.pcap,malware_port-scan
2927385.pcap,malware_port-scan
2928342.pcap,malware_ddos
2928497.pcap,malware_ddos
2929949.pcap,malware_port-scan
2930367.pcap,malware_ddos
293127.pcap,malware_ddos
293298.pcap,benign_benign
2933157.pcap,malware_port-scan
293316.pcap,benign_benign
2934699.pcap,malware_ddos
293757.pcap,benign_benign
2938532.pcap,malware_ddos
2939290.pcap,malware_port-scan
2940550.pcap,malware_port-scan
2942971.pcap,malware_ddos
2944226.pcap,malware_ddos
2944647.pcap,malware_port-scan
2944921.pcap,malware_ddos
2946820.pcap,malware_port-scan
2948155.pcap,malware_ddos
295039.pcap,malware_port-scan
2950790.pcap,malware_ddos
2951038.pcap,malware_port-scan
2953272.pcap,malware_ddos
2954268.pcap,malware_port-scan
295461.pcap,benign_benign
295489.pcap,benign_benign
2955653.pcap,malware_port-scan
295616.pcap,benign_benign
295787.pcap,malware_port-scan
2958200.pcap,malware_port-scan
2959481.pcap,malware_port-scan
2962114.pcap,malware_ddos
2964269.pcap,malware_port-scan
2964500.pcap,malware_ddos
296630.pcap,benign_benign
2966450.pcap,malware_port-scan
296783.pcap,benign_benign
296841.pcap,benign_benign
296848.pcap,benign_benign
2971247.pcap,malware_port-scan
297146.pcap,benign_benign
2973468.pcap,malware_port-scan
29746.pcap,benign_benign
297467.pcap,benign_benign
29773.pcap,benign_benign
297739.pcap,benign_benign
297755.pcap,malware_port-scan
29782.pcap,benign_benign
2992049.pcap,malware_ddos
299232.pcap,benign_benign
2992383.pcap,malware_port-scan
2992553.pcap,malware_ddos
299356.pcap,benign_benign
2996722.pcap,malware_port-scan
299951.pcap,benign_benign
300012.pcap,malware_port-scan
300542.pcap,benign_benign
3007.pcap,benign_benign
3008163.pcap,malware_ddos
300966.pcap,benign_benign
30123.pcap,benign_benign
3014785.pcap,malware_port-scan
301945.pcap,benign_benign
302048.pcap,benign_benign
3022200.pcap,malware_port-scan
302364.pcap,benign_benign
3026199.pcap,malware_port-scan
3026221.pcap,malware_port-scan
303156.pcap,malware_ddos
3032083.pcap,malware_port-scan
3036093.pcap,malware_port-scan
303701.pcap,benign_benign
304192.pcap,malware_ddos
304436.pcap,benign_benign
304689.pcap,malware_ddos
304703.pcap,benign_benign
304978.pcap,benign_benign
3050446.pcap,malware_port-scan
305255.pcap,benign_benign
3054647.pcap,malware_port-scan
305479.pcap,benign_benign
305933.pcap,benign_benign
306150.pcap,benign_benign
30644.pcap,benign_benign
306863.pcap,benign_benign
30743.pcap,benign_benign
307649.pcap,benign_benign
308340.pcap,benign_benign
3084232.pcap,malware_ddos
308645.pcap,benign_benign
308651.pcap,malware_port-scan
3086920.pcap,malware_port-scan
3089483.pcap,malware_ddos
3089724.pcap,malware_port-scan
3092063.pcap,malware_ddos
309576.pcap,benign_benign
309643.pcap,benign_benign
3098424.pcap,malware_port-scan
310083.pcap,malware_port-scan
310234.pcap,benign_benign
310331.pcap,benign_benign
310663.pcap,benign_benign
31120.pcap,malware_ddos
311219.pcap,benign_benign
311267.pcap,benign_benign
311374.pcap,benign_benign
311476.pcap,benign_benign
3118274.pcap,malware_port-scan
3118282.pcap,malware_port-scan
312155.pcap,benign_benign
312196.pcap,benign_benign
312271.pcap,benign_benign
3126304.pcap,malware_port-scan
312908.pcap,benign_benign
313611.pcap,benign_benign
313811.pcap,benign_benign
3140446.pcap,malware_port-scan
3140637.pcap,malware_port-scan
314566.pcap,benign_benign
314727.pcap,benign_benign
3148368.pcap,malware_port-scan
314950.pcap,malware_ddos
314983.pcap,benign_benign
315407.pcap,benign_benign
315527.pcap,benign_benign
3157147.pcap,malware_port-scan
3157558.pcap,malware_ddos
316751.pcap,benign_benign
316795.pcap,benign_benign
31689.pcap,benign_benign
3169583.pcap,malware_port-scan
317004.pcap,benign_benign
3177990.pcap,malware_ddos
317805.pcap,malware_ddos
3178811.pcap,malware_ddos
318712.pcap,benign_benign
318827.pcap,benign_benign
3189431.pcap,malware_port-scan
31909.pcap,benign_benign
3193839.pcap,malware_port-scan
3194016.pcap,malware_port-scan
319553.pcap,malware_port-scan
3203811.pcap,malware_port-scan
320486.pcap,benign_benign
320588.pcap,benign_benign
320620.pcap,benign_benign
3208356.pcap,malware_port-scan
3210295.pcap,malware_port-scan
3212087.pcap,malware_port-scan
3217909.pcap,malware_port-scan
3220204.pcap,malware_port-scan
322470.pcap,benign_benign
322794.pcap,benign_benign
323074.pcap,benign_benign
3231038.pcap,malware_port-scan
323250.pcap,benign_benign
3234959.pcap,malware_ddos
323813.pcap,benign_benign
323827.pcap,malware_port-scan
3239301.pcap,malware_port-scan
324213.pcap,benign_benign
3242173.pcap,malware_port-scan
324483.pcap,benign_benign
324710.pcap,benign_benign
324921.pcap,benign_benign
324923.pcap,benign_benign
325146.pcap,benign_benign
325723.pcap,benign_benign
325891.pcap,benign_benign
32599.pcap,benign_benign
326027.pcap,benign_benign
3260276.pcap,malware_port-scan
326151.pcap,benign_benign
3262.pcap,benign_benign
3262524.pcap,malware_ddos
327156.pcap,benign_benign
3273521.pcap,malware_port-scan
32752.pcap,benign_benign
3275691.pcap,malware_port-scan
328000.pcap,benign_benign
3288266.pcap,malware_port-scan
329201.pcap,benign_benign
329206.pcap,malware_port-scan
329793.pcap,benign_benign
330071.pcap,benign_benign
330156.pcap,benign_benign
330167.pcap,benign_benign
3305020.pcap,malware_port-scan
3306608.pcap,malware_ddos
331329.pcap,malware_port-scan
331425.pcap,benign_benign
331634.pcap,benign_benign
3316644.pcap,malware_port-scan
333564.pcap,benign_benign
3339881.pcap,malware_ddos
3339945.pcap,malware_ddos
334334.pcap,benign_benign
3345609.pcap,malware_port-scan
33478.pcap,benign_benign
3349358.pcap,malware_port-scan
335309.pcap,benign_benign
33543.pcap,benign_benign
3356652.pcap,malware_ddos
33635.pcap,benign_benign
3364452.pcap,malware_port-scan
337054.pcap,benign_benign
33736.pcap,benign_benign
337435.pcap,malware_ddos
3374652.pcap,malware_port-scan
337697.pcap,benign_benign
3379499.pcap,malware_port-scan
338756.pcap,benign_benign
33897.pcap,benign_benign
3389793.pcap,malware_port-scan
33924.pcap,benign_benign
339297.pcap,benign_benign
339659.pcap,benign_benign
339779.pcap,malware_ddos
3399197.pcap,malware_port-scan
340043.pcap,benign_benign
340064.pcap,benign_benign
3404422.pcap,malware_port-scan
340782.pcap,benign_benign
340861.pcap,benign_benign
34089.pcap,malware_ddos
3412086.pcap,malware_port-scan
341736.pcap,benign_benign
341793.pcap,benign_benign
342100.pcap,benign_benign
342526.pcap,benign_benign
343078.pcap,benign_benign
343137.pcap,benign_benign
3432230.pcap,malware_ddos
343641.pcap,benign_benign
34367.pcap,benign_benign
3441160.pcap,malware_port-scan
344156.pcap,benign_benign
3442942.pcap,malware_port-scan
344517.pcap,benign_benign
344574.pcap,benign_benign
344760.pcap,benign_benign
344910.pcap,benign_benign
345041.pcap,malware_ddos
3450429.pcap,malware_port-scan
345576.pcap,malware_port-scan
345918.pcap,benign_benign
3461293.pcap,malware_port-scan
346411.pcap,benign_benign
346676.pcap,benign_benign
346699.pcap,benign_benign
347090.pcap,malware_port-scan
3472161.pcap,malware_port-scan
347279.pcap,benign_benign
347295.pcap,benign_benign
3476499.pcap,malware_port-scan
347735.pcap,benign_benign
3477748.pcap,malware_ddos
347806.pcap,benign_benign
3481370.pcap,malware_port-scan
348649.pcap,benign_benign
348880.pcap,benign_benign
348884.pcap,malware_ddos
3490881.pcap,malware_ddos
3496073.pcap,malware_port-scan
3505249.pcap,malware_ddos
350642.pcap,benign_benign
350734.pcap,benign_benign
352186.pcap,benign_benign
352188.pcap,benign_benign
352210.pcap,benign_benign
352573.pcap,malware_port-scan
352782.pcap,benign_benign
352842.pcap,benign_benign
353845.pcap,malware_port-scan
354124.pcap,malware_ddos
355035.pcap,benign_benign
3552081.pcap,malware_port-scan
3554533.pcap,malware_ddos
355531.pcap,benign_benign
355772.pcap,malware_ddos
356361.pcap,malware_ddos
35642.pcap,benign_benign
356455.pcap,malware_ddos
3565806.pcap,malware_ddos
356666.pcap,benign_benign
3566667.pcap,malware_ddos
357124.pcap,benign_benign
357181.pcap,benign_benign
357281.pcap,benign_benign
357327.pcap,benign_benign
357488.pcap,benign_benign
3577550.pcap,malware_port-scan
3578232.pcap,malware_ddos
3580353.pcap,malware_ddos
3581.pcap,benign_benign
358111.pcap,malware_ddos
3581413.pcap,malware_port-scan
358744.pcap,benign_benign
359517.pcap,benign_benign
359566.pcap,malware_ddos
359718.pcap,benign_benign
359854.pcap,benign_benign
3599596.pcap,malware_ddos
36036.pcap,benign_benign
3606869.pcap,malware_port-scan
36100.pcap,benign_benign
361064.pcap,benign_benign
361607.pcap,malware_ddos
362040.pcap,benign_benign
362096.pcap,malware_port-scan
36210.pcap,benign_benign
362919.pcap,benign_benign
36305.pcap,benign_benign
3633196.pcap,malware_port-scan
363329.pcap,benign_benign
3636.pcap,benign_benign
363640.pcap,benign_benign
363755.pcap,malware_port-scan
364721.pcap,benign_benign
365004.pcap,benign_benign
365357.pcap,benign_benign
365394.pcap,malware_port-scan
36552.pcap,benign_benign
365948.pcap,benign_benign
366242.pcap,malware_port-scan
366391.pcap,malware_port-scan
3665240.pcap,malware_port-scan
366880.pcap,benign_benign
3669643.pcap,malware_port-scan
